symbol,deposit_apy,hour
WETH,0.001814060139982133,2021-03-05 07:00:00.000 UTC
WETH,0.0018303920995989664,2021-03-05 08:00:00.000 UTC
WETH,0.001834498801310468,2021-03-05 09:00:00.000 UTC
WETH,0.0018341652472461001,2021-03-05 10:00:00.000 UTC
WETH,0.0017444437761840624,2021-03-05 11:00:00.000 UTC
WETH,0.001485909452662275,2021-03-05 12:00:00.000 UTC
WETH,0.0014876184939652242,2021-03-05 13:00:00.000 UTC
WETH,0.0014855689808554718,2021-03-05 14:00:00.000 UTC
WETH,0.0014831462982127365,2021-03-05 15:00:00.000 UTC
WETH,0.0014680060821390681,2021-03-05 16:00:00.000 UTC
WETH,0.0014667915164129858,2021-03-05 17:00:00.000 UTC
WETH,0.001487644579921947,2021-03-05 18:00:00.000 UTC
WETH,0.001476255719108095,2021-03-05 19:00:00.000 UTC
WETH,0.001458054704200244,2021-03-05 20:00:00.000 UTC
WETH,0.001452368323349598,2021-03-05 21:00:00.000 UTC
WETH,0.0014489739122877214,2021-03-05 22:00:00.000 UTC
WETH,0.0014490468256010568,2021-03-05 23:00:00.000 UTC
WETH,0.001443472010185695,2021-03-06 00:00:00.000 UTC
WETH,0.0014353244962624452,2021-03-06 01:00:00.000 UTC
WETH,0.0014345874803073338,2021-03-06 02:00:00.000 UTC
WETH,0.001431094995957227,2021-03-06 03:00:00.000 UTC
WETH,0.001419966467374185,2021-03-06 04:00:00.000 UTC
WETH,0.0014100362377930458,2021-03-06 05:00:00.000 UTC
WETH,0.0013938364342155746,2021-03-06 06:00:00.000 UTC
WETH,0.001387375709895293,2021-03-06 07:00:00.000 UTC
WETH,0.0013786574144076112,2021-03-06 08:00:00.000 UTC
WETH,0.0013777085495452247,2021-03-06 09:00:00.000 UTC
WETH,0.0013790349590308618,2021-03-06 10:00:00.000 UTC
WETH,0.0013789526120819454,2021-03-06 11:00:00.000 UTC
WETH,0.0013732420838926894,2021-03-06 12:00:00.000 UTC
WETH,0.001371594928747563,2021-03-06 13:00:00.000 UTC
WETH,0.0013688730639131869,2021-03-06 14:00:00.000 UTC
WETH,0.0013606642427462482,2021-03-06 15:00:00.000 UTC
WETH,0.0013532450558753752,2021-03-06 16:00:00.000 UTC
WETH,0.001348907456683997,2021-03-06 17:00:00.000 UTC
WETH,0.0013456436019624258,2021-03-06 18:00:00.000 UTC
